id,tradition,chunk_index,embedding,text,model
samaveda_trans,India/Vedic,54,"[-0.00300211  0.0540002   0.0018152  ... -0.01896812  0.00996874
  0.01800761]","t_ WALTER.] To tell _me?_ What is it?

BETTY. That he's engaged.

HECTOR. [_Shouting, as he leans across the table._] Never! Walter!
Engaged? You?

WALTER. [_Nervously._] Yes.

HECTOR. [_Noisily and affectionately._] You old scoundrel! You rascal and
villain! Engaged--and you don't come and tell _me_ first! Well
I--am--damned!

WALTER. [_Trying to take it gaily._] I knew you'd chaff me about it.",BAAI/bge-m3
samaveda_trans,India/Vedic,55,"[-0.01864404  0.0250031  -0.00890941 ...  0.00362634 -0.00514429
  0.01793472]","ER. [_Trying to take it gaily._] I knew you'd chaff me about it.

HECTOR. Chaff you! Silly old coon! why I'm glad! Of course we shall miss
you--but marriage--it's the only thing, my boy--the only thing! Who is
she? Do I know her?

WALTER. [_Mumbling, as he fingers the cards._] A friend of Betty's--I
fancy you've met her--

HECTOR. Who?

BETTY. Mary Gillingham. We're the first to know--he only proposed to-day.",BAAI/bge-m3
samaveda_trans,India/Vedic,56,"[-0.04765305  0.03356463  0.0038269  ...  0.01204629 -0.00906204
  0.003767  ]","ry Gillingham. We're the first to know--he only proposed to-day.

HECTOR. Gillingham, Gillingham.... Oh yes, I've seen her, just seen her,
but I don't remember.... I say, not the daughter of the sealing-wax man?

WALTER. Yes.

HECTOR. Then there's lots of tin! Fine! Oh you artful old dodger! Is she
pretty?

WALTER. So-So.

BETTY. [_Still leaning against the table, and looking at them both._]
She's excessively pretty. She has yellow hair and blue eyes.",BAAI/bge-m3
samaveda_trans,India/Vedic,57,"[-0.03208328  0.02261193 -0.02027545 ...  0.02363019 -0.01901031
 -0.00370398]","._]
She's excessively pretty. She has yellow hair and blue eyes.

HECTOR. [_Chuckling._] And she has caught old Wallie. The cynical old
Wallie who sniffed at women! Though perhaps it's the money--

BETTY. No. He's in love with her.",BAAI/bge-m3
samaveda_trans,India/Vedic,58,"[-0.01285196  0.04465329  0.00580423 ...  0.0196996  -0.02496262
  0.03215015]","ough perhaps it's the money--

BETTY. No. He's in love with her.

HECTOR. That's good. I'm glad. And I congratulate you--heartily, my boy.
[_He seizes_ WALTER'S _hand, and wrings it._] We must drink to it! [_He
gets up, goes to the side-table, and pours some whiskey into a tumbler._]
Charge your glass, Walter! [WALTER _rises and goes to the side-table._]
Ladies and gentlemen. I give you the bride and bridegroom! [_He fills the
glass from the syphon and passes it to_ WALTER, _then proceeds to fill his
own._] Betty, you must join us.",BAAI/bge-m3
samaveda_trans,India/Vedic,59,"[-0.01712875  0.04239983 -0.00114305 ... -0.0040756  -0.01398345
  0.04289724]","LTER, _then proceeds to fill his
own._] Betty, you must join us.

BETTY. [_Quietly._] No.

HECTOR. You can't toast him in water, of course. Has she cleared away yet?
I'll get you some Hock.

[_He puts his glass down and moves to the door at back._

BETTY. Don't be so silly. I won't drink at all.

HECTOR. [_Amazed._] Not to old Walter?

BETTY. [_Steadily._] No.

HECTOR. Why?

BETTY. [_Almost jeeringly._] Because--old Walter--has been my lover.

HECTOR. [_Stopping, and staring at her._] What?",BAAI/bge-m3
samaveda_trans,India/Vedic,60,"[-0.00846251  0.04046821  0.00998713 ...  0.00054646 -0.00415244
  0.01345515]","been my lover.

HECTOR. [_Stopping, and staring at her._] What?

BETTY. [_Calmly, looking full at him._] My lover ... these last two years.

HECTOR. [_Staring stupidly at her._] He has been--

BETTY. [_Impatiently, as she taps the floor with her foot._] Yes, yes. How
often must I tell you? My lover--don't you know what that means? Why do
you stare at me with those fat goggle-eyes of yours? He has been my
lover--and now he has fallen in love with this girl and means to marry
her. That's all.",BAAI/bge-m3
samaveda_trans,India/Vedic,61,"[-0.00603492  0.03459574 -0.0078993  ...  0.03837692 -0.00865373
  0.00565911]","allen in love with this girl and means to marry
her. That's all.

HECTOR. [_Turning towards_ WALTER, _who hasn't stirred from the
side-table._] What? You?

[WALTER _remains motionless and silent._

HECTOR. [_In muffled tones, scarcely able to speak._] You! It's true what
this woman says?

BETTY. [_Contemptuously._] This woman! Don't be so melodramatic! Have you
forgotten my name?",BAAI/bge-m3
samaveda_trans,India/Vedic,62,"[ 0.0009678   0.04418733 -0.04969558 ...  0.00165887 -0.02547015
  0.03686168]","his woman! Don't be so melodramatic! Have you
forgotten my name?

HECTOR. [_Turning fiercely to her, roaring madly._] Silence, Jezebel!
[_She shrinks back, in alarm, towards the fire._] Your name! Wait a bit,
I'll tell you! [_He takes a step towards her--she crouches in terror
against the wall._] You shall hear what your name is! Just now I'm dealing
with _him._ [_He swings round to_ WALTER.] You there, you skunk and thief!
You, you lying hound! I was your best friend. So you've taken my wife,
have you? And now mean to go off and marry this girl. That's it? Oh, it's
so simple! Here--come here--sit down. Sit down, I tell you. Here, in this
chair. Shall I have to drag you to it? I want to keep my hands off you.
Here. [WALTER _has moved slowly towards him._ HECTOR _has banged down a
chair behind the centre table,_ WALTER _sits in it_--HECTOR _speaks over
his shoulder to_ BETTY.] And you--fetch pen and ink and paper--",BAAI/bge-m3
samaveda_trans,India/Vedic,63,"[ 0.00503734  0.02686699 -0.00854632 ...  0.02627895 -0.03364623
  0.00510854]","his shoulder to_ BETTY.] And you--fetch pen and ink and paper--

BETTY. [_In abject panic._] Hector--",BAAI/bge-m3
samaveda_trans,India/Vedic,64,"[-0.014669    0.03937577 -0.02149874 ... -0.00112702  0.00455522
  0.026326  ]","ch pen and ink and paper--

BETTY. [_In abject panic._] Hector--

HECTOR. [_Turning fiercely and scowling at her._] If you speak to me I'll
brain you too. Just you go in there and fetch the things. D'you hear? Go.
[_She moves into the other room._ HECTOR _swings round to_ WALTER.] As for
you, you're a scoundrel. A rogue, a thief, a liar, a traitor. Of the very
worst kind, the blackest. Not an ordinary case of a husband and wife--I
trusted you--you were my best friend. You spawn, you thing of the gutter,
you foul-hearted, damnable slug!",BAAI/bge-m3
samaveda_trans,India/Vedic,65,"[-0.02670396  0.02480019 -0.02543221 ... -0.03271867  0.00876742
  0.05555206]","spawn, you thing of the gutter,
you foul-hearted, damnable slug!

[BETTY _comes back, dragging her feet, carrying paper and
 envelopes and a stylograph--she puts them on the table._

HECTOR. Not that stylograph--that's mine--his dirty hands shan't touch
it--I could never use it again. Fetch _your_ pen--yours--you belong to
him, don't you? Go in and fetch it. D'you hear?

[BETTY _goes into the inner room again._",BAAI/bge-m3
samaveda_trans,India/Vedic,66,"[-0.01226651  0.01803961 -0.04507124 ... -0.00280067 -0.02459975
 -0.02391778]","fetch it. D'you hear?

[BETTY _goes into the inner room again._

HECTOR. My wife. And you the man I've done more for than for any one else
in the world. The man I cared for, you low dog. Used my house--came here
because it was dull at the Club--and took my wife? I don't know why I
don't kill you. I've the right. But I won't. You shall pay for it, my fine
fellow--you are going to pay--now.",BAAI/bge-m3
samaveda_trans,India/Vedic,67,"[-0.03096104  0.03179585 -0.01316378 ...  0.01241707 -0.01905441
  0.01026846]","You shall pay for it, my fine
fellow--you are going to pay--now.

[BETTY _brings a pen and an inkstand; she places them on the
 table;_ HECTOR _seizes them and pushes them in front of_ WALTER.
 BETTY _slinks to the other side of the room, and stands by the
 sofa._

HECTOR. [_To_ WALTER.] Now you write. You hear? You write what I dictate.
Word for word. What's the old brute's name?

WALTER. Whose?

HECTOR. Whose! Her father, the sealing-wax man, old Gillingham?

WALTER. [_Staring._] Gillingham?",BAAI/bge-m3
samaveda_trans,India/Vedic,68,"[-0.03030789  0.036364    0.01042969 ...  0.0339683   0.02038092
  0.00454565]","aling-wax man, old Gillingham?

WALTER. [_Staring._] Gillingham?

HECTOR. Gillingham. Yes. What is it?

WALTER. You want me to write to him?

HECTOR. [_Nodding._] To him. Who else? A confession? I've had that. His
name?

WALTER. [_Dropping the pen and half rising._] I won't--",BAAI/bge-m3
samaveda_trans,India/Vedic,69,"[-0.03317832  0.04458473 -0.02999645 ... -0.00493064  0.00646674
  0.04447774]","s
name?

WALTER. [_Dropping the pen and half rising._] I won't--

HECTOR. [_Springing upon him in a mad fury, and forcing him back into the
chair._] You won't, you dog! You dare say that--to me! By Heaven, you
will! You'll lick the dust off this floor, if I tell you! You'll go on
your hands and knees, and crawl! Sit down, you! Sit down and take up your
filthy pen. So. [_Thoroughly cowed,_ WALTER _has taken up the pen again._]
And now--his name. Don't make me ask you again, I tell you, don't. What is
it?",BAAI/bge-m3
samaveda_trans,India/Vedic,70,"[-0.02917175  0.0160985  -0.012668   ...  0.02085618 -0.00839207
 -0.02630872]","ame. Don't make me ask you again, I tell you, don't. What is
it?

WALTER. Richard.

HECTOR. Very well, Richard. So write that down. To Richard Gillingham. I
have to-day proposed to your daughter, and she has accepted me. Got that?
She has accepted me. But I can't marry her--can't marry her--because I
have seduced the wife of my friend Hector Allen--

WALTER. [_Appealingly, dropping his pen._] Hector!",BAAI/bge-m3
samaveda_trans,India/Vedic,71,"[-0.02388323  0.00996227 -0.04824242 ...  0.00364815 -0.0497358
 -0.00182402]","ctor Allen--

WALTER. [_Appealingly, dropping his pen._] Hector!

HECTOR. [_Frantically gripping_ WALTER _by the throat, till he takes up
his pen again._] The wife of my friend Hector Allen--write it--and
plainly, you hound, plainly--so--and because I am taking the woman away
with me to-night.

BETTY. [_With a loud cry._] Hector!",BAAI/bge-m3
samaveda_trans,India/Vedic,72,"[ 0.01713289  0.02094279 -0.01875659 ... -0.00224964 -0.03829076
 -0.00935904]","oman away
with me to-night.

BETTY. [_With a loud cry._] Hector!

HECTOR. [_Over his shoulder, watching_ WALTER _write._] Silence, over
there, you! Hold your tongue! Go into your room and put on your
things--we've done with you here! Take what you want--I don't care--you
don't show your face here again. And you--[_he taps his clenched hand
against_ WALTER'S _arm_] write. What are you stopping for? How far have
you got? [_He peers over_ WALTER'S _shoulder._] Because--I--am--taking--
the--woman--away--with--me--to-night.",BAAI/bge-m3
samaveda_trans,India/Vedic,73,"[-0.01088131 -0.00321961 -0.03837895 ... -0.00047129 -0.0270822
 -0.00645773]","] Because--I--am--taking--
the--woman--away--with--me--to-night.

BETTY. [_Beside herself, wringing her hands._] Hector, Hector--",BAAI/bge-m3
samaveda_trans,India/Vedic,74,"[-0.01123076  0.02846171 -0.01248892 ... -0.0058474  -0.03443653
  0.03102628]","BETTY. [_Beside herself, wringing her hands._] Hector, Hector--

HECTOR. [_Savagely, as he makes a half-turn towards her._] You still
there? Wait a bit. I'll come to you, when I've finished with him. If you
haven't gone and put on your things, you shall go off without them. Into
the street. You'll find other women there like you. [_He turns back to_
WALTER.] Here, you, have you written? [_He looks over_ WALTER'S
_shoulder._] Go on--I'm getting impatient. Go on, I tell you.
I--am--taking--the--",BAAI/bge-m3
samaveda_trans,India/Vedic,75,"[-0.00817048  0.02046197 -0.02372831 ... -0.02080088 -0.05868936
  0.02184512]","--I'm getting impatient. Go on, I tell you.
I--am--taking--the--

[WALTER _is slowly writing down the words,_ HECTOR _standing over
 him;_ BETTY _suddenly bursts into a peal of wild, uproarious
 laughter, and lets herself fall into a chair to the left of the
 card-table._

HECTOR. [_Madly._] You!

[_He leaves_ WALTER, _and almost springs at her._

BETTY. [_Brimming with merriment._] Oh, you old donkey! _How_ we have
pulled your leg!

HECTOR. [_Staring at her, stopping dead short._] You--",BAAI/bge-m3
samaveda_trans,India/Vedic,76,"[-0.0122415   0.04142129 -0.02846124 ... -0.03030684 -0.03104611
  0.00977828]","our leg!

HECTOR. [_Staring at her, stopping dead short._] You--

BETTY. [_Through her laughter, choking._] Hector, Hector! Conventional
situations! The usual stodge! The lover and husband! You goose, you
wonderful old goose!

[WALTER, _with a mighty effort, has pulled himself together, and
 roars with laughter too. He jumps up._ HECTOR _is standing there
 blinking, paralysed._

WALTER. [_Merrily, to_ BETTY.] Oh really, you shouldn't. You've given it
away too soon!",BAAI/bge-m3
samaveda_trans,India/Vedic,77,"[-0.01815324  0.04134848 -0.04022853 ... -0.05033483 -0.01649101
  0.01955854]","BETTY.] Oh really, you shouldn't. You've given it
away too soon!

BETTY. Too soon! He'd have strangled us. Did you ever see such a tiger?

WALTER. [_Chuckling hugely._] He didn't give the lover much chance to
stand up to him, did he?

BETTY. And _wasn't_ he original! Dog, hound, villain, traitor!

WALTER. To say nothing of Jezebel! Though, between ourselves, I think he
meant Messalina!

BETTY. And I was to go into the street. But he did let me fill my bag!",BAAI/bge-m3
samaveda_trans,India/Vedic,78,"[-0.04106303  0.02893699 -0.0408097  ... -0.00062854 -0.02531083
 -0.00042808]","And I was to go into the street. But he did let me fill my bag!

WALTER. I think the playwrights come out on top, I do indeed. [_He goes
to_ HECTOR, _and stands to left of him._] Hector, old chap, here's the
letter!

BETTY. [_Going to the other side of_ HECTOR, _and dropping a low
curtsey._] And please, Mr. Husband, was it to be a big bag, or a small
bag, and might I have taken the silver teapot?",BAAI/bge-m3
samaveda_trans,India/Vedic,79,"[-0.01347569  0.02066378 -0.0104504  ... -0.01356401 -0.03207103
 -0.01887472]","g bag, or a small
bag, and might I have taken the silver teapot?

[HECTOR _has been standing there stupid, dazed, dumbfounded, too
 bewildered for his mind to act or thoughts to come to him; he
 suddenly bursts into a roar of Titanic, overwhelming laughter. He
 laughs, and laughs, staggers to the sofa, falls on it, rocks and
 roars till the tears roll down his cheeks. He sways from side to
 side, unable to control himself--his laughter is so colossal that
 the infection catches the others; theirs becomes genuine too._",BAAI/bge-m3
